"order_id","order_date","customer_name","customer_city","product_name","category_name","brand_name","quantity","list_price","discount","store_name","staff_name"
1209,"2017-10-26","Lekisha Pope","Freeport","Trek Precaliber 16 Boys - 2017","Children Bicycles","Trek",1,209.99,0.07,"Baldwin Bikes","Venita Daniel"
1209,"2017-10-26","Lekisha Pope","Freeport","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Electra",1,349.99,0.05,"Baldwin Bikes","Venita Daniel"
1210,"2017-10-26","Andria Rivers","Amarillo","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",1,599.99,0.10,"Rowlett Bikes","Kali Vargas"
1210,"2017-10-26","Andria Rivers","Amarillo","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Surly",2,469.99,0.07,"Rowlett Bikes","Kali Vargas"
1210,"2017-10-26","Andria Rivers","Amarillo","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",2,647.99,0.05,"Rowlett Bikes","Kali Vargas"
1210,"2017-10-26","Andria Rivers","Amarillo","Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Sun Bicycles",1,109.99,0.10,"Rowlett Bikes","Kali Vargas"
1210,"2017-10-26","Andria Rivers","Amarillo","Sun Bicycles Spider 3i - 2017","Mountain Bikes","Sun Bicycles",2,832.99,0.05,"Rowlett Bikes","Kali Vargas"
1211,"2017-10-27","Lizzette Stein","Orchard Park","Electra Moto 1 - 2016","Cruisers Bicycles","Electra",2,529.99,0.20,"Baldwin Bikes","Venita Daniel"
1211,"2017-10-27","Lizzette Stein","Orchard Park","Trek Domane S 5 Disc - 2017","Road Bikes","Trek",1,2599.99,0.05,"Baldwin Bikes","Venita Daniel"
1211,"2017-10-27","Lizzette Stein","Orchard Park","Haro Shredder 20 - 2017","Children Bicycles","Haro",1,209.99,0.20,"Baldwin Bikes","Venita Daniel"
1211,"2017-10-27","Lizzette Stein","Orchard Park","Haro Shredder 20 Girls - 2017","Children Bicycles","Haro",1,209.99,0.10,"Baldwin Bikes","Venita Daniel"
1211,"2017-10-27","Lizzette Stein","Orchard Park","Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Sun Bicycles",2,449.99,0.20,"Baldwin Bikes","Venita Daniel"
1212,"2017-10-27","Elenore Hensley","Hamburg","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Electra",1,439.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1212,"2017-10-27","Elenore Hensley","Hamburg","Haro Flightline One ST - 2017","Mountain Bikes","Haro",2,379.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1212,"2017-10-27","Elenore Hensley","Hamburg","Trek Stache 5 - 2017","Mountain Bikes","Trek",2,1499.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1212,"2017-10-27","Elenore Hensley","Hamburg","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",2,449.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1213,"2017-10-27","Willis Randolph","Harlingen","Electra Townie Original 7D - 2017","Cruisers Bicycles","Electra",2,489.99,0.07,"Rowlett Bikes","Layla Terrell"
1213,"2017-10-27","Willis Randolph","Harlingen","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",1,647.99,0.07,"Rowlett Bikes","Layla Terrell"
1213,"2017-10-27","Willis Randolph","Harlingen","Electra Townie Original 7D - 2017","Comfort Bicycles","Electra",2,489.99,0.10,"Rowlett Bikes","Layla Terrell"
1213,"2017-10-27","Willis Randolph","Harlingen","Electra Moto 1 - 2016","Cruisers Bicycles","Electra",1,529.99,0.05,"Rowlett Bikes","Layla Terrell"
1214,"2017-10-28","Celestine Kent","Lancaster","Trek Conduit+ - 2016","Electric Bikes","Trek",2,2999.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1214,"2017-10-28","Celestine Kent","Lancaster","Trek Slash 8 27.5 - 2016","Mountain Bikes","Trek",1,3999.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1214,"2017-10-28","Celestine Kent","Lancaster","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Electra",1,269.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1214,"2017-10-28","Celestine Kent","Lancaster","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Electra",2,799.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1214,"2017-10-28","Celestine Kent","Lancaster","Sun Bicycles Revolutions 24 - Girl's - 2017","Cruisers Bicycles","Sun Bicycles",2,250.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1215,"2017-10-28","Nathalie Knowles","West Islip","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles",2,749.99,0.10,"Baldwin Bikes","Venita Daniel"
1215,"2017-10-28","Nathalie Knowles","West Islip","Surly Straggler - 2016","Cyclocross Bicycles","Surly",2,1549.00,0.07,"Baldwin Bikes","Venita Daniel"
1216,"2017-10-28","Letisha May","North Tonawanda","Electra Townie Original 7D - 2017","Cruisers Bicycles","Electra",2,489.99,0.10,"Baldwin Bikes","Venita Daniel"
1216,"2017-10-28","Letisha May","North Tonawanda","Trek Domane SL Disc Frameset - 2017","Road Bikes","Trek",1,3199.99,0.05,"Baldwin Bikes","Venita Daniel"
1216,"2017-10-28","Letisha May","North Tonawanda","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",1,449.00,0.20,"Baldwin Bikes","Venita Daniel"
1216,"2017-10-28","Letisha May","North Tonawanda","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Sun Bicycles",2,470.99,0.07,"Baldwin Bikes","Venita Daniel"
1216,"2017-10-28","Letisha May","North Tonawanda","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Trek",1,5299.99,0.10,"Baldwin Bikes","Venita Daniel"
1217,"2017-10-28","Verdell Joyner","Far Rockaway","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles",1,749.99,0.05,"Baldwin Bikes","Venita Daniel"
1217,"2017-10-28","Verdell Joyner","Far Rockaway","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles",2,449.99,0.05,"Baldwin Bikes","Venita Daniel"
1218,"2017-10-30","Philip Bryan","Oakland","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Trek",1,469.99,0.07,"Santa Cruz Bikes","Mireya Copeland"
1218,"2017-10-30","Philip Bryan","Oakland","Electra Townie Original 7D - 2017","Comfort Bicycles","Electra",2,489.99,0.05,"Santa Cruz Bikes","Mireya Copeland"
1219,"2017-10-30","Gilbert Calhoun","East Elmhurst","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2,429.00,0.07,"Baldwin Bikes","Venita Daniel"
1219,"2017-10-30","Gilbert Calhoun","East Elmhurst","Trek Boone 7 - 2017","Cyclocross Bicycles","Trek",2,3499.99,0.10,"Baldwin Bikes","Venita Daniel"
1219,"2017-10-30","Gilbert Calhoun","East Elmhurst","Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Trek",2,4999.99,0.20,"Baldwin Bikes","Venita Daniel"
1220,"2017-10-31","Bernardina Cooper","Whitestone","Trek Remedy 9.8 - 2017","Mountain Bikes","Trek",2,5299.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1220,"2017-10-31","Bernardina Cooper","Whitestone","Trek Domane SL 6 - 2017","Road Bikes","Trek",1,3499.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1220,"2017-10-31","Bernardina Cooper","Whitestone","Haro Downtown 16 - 2017","Children Bicycles","Haro",2,329.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1221,"2017-10-31","Minnie Compton","South Richmond Hill","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,489.99,0.05,"Baldwin Bikes","Venita Daniel"
1221,"2017-10-31","Minnie Compton","South Richmond Hill","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Electra",2,1099.99,0.05,"Baldwin Bikes","Venita Daniel"
1221,"2017-10-31","Minnie Compton","South Richmond Hill","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Trek",2,2299.99,0.10,"Baldwin Bikes","Venita Daniel"
1221,"2017-10-31","Minnie Compton","South Richmond Hill","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Haro",2,549.99,0.10,"Baldwin Bikes","Venita Daniel"
1221,"2017-10-31","Minnie Compton","South Richmond Hill","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Electra",2,349.99,0.07,"Baldwin Bikes","Venita Daniel"
1222,"2017-11-01","Narcisa Knapp","Amarillo","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Electra",1,349.99,0.20,"Rowlett Bikes","Layla Terrell"
1223,"2017-11-02","Jenell Crosby","Brentwood","Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Sun Bicycles",1,551.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1224,"2017-11-03","Catarina Mendez","West Islip","Trek Boone 7 - 2017","Cyclocross Bicycles","Trek",1,3499.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1224,"2017-11-03","Catarina Mendez","West Islip","Trek Silque SLR 8 Women's - 2017","Road Bikes","Trek",1,6499.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1224,"2017-11-03","Catarina Mendez","West Islip","Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Sun Bicycles",1,449.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1224,"2017-11-03","Catarina Mendez","West Islip","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Trek",1,469.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1225,"2017-11-04","Yvone Yates","San Pablo","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Electra",1,1099.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1225,"2017-11-04","Yvone Yates","San Pablo","Trek Domane S 5 Disc - 2017","Road Bikes","Trek",2,2599.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1225,"2017-11-04","Yvone Yates","San Pablo","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Surly",2,469.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1226,"2017-11-04","Kiana Rivera","Richmond Hill","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Electra",2,799.99,0.05,"Baldwin Bikes","Venita Daniel"
1226,"2017-11-04","Kiana Rivera","Richmond Hill","Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,339.99,0.20,"Baldwin Bikes","Venita Daniel"
1226,"2017-11-04","Kiana Rivera","Richmond Hill","Surly Straggler 650b - 2016","Cyclocross Bicycles","Surly",2,1680.99,0.07,"Baldwin Bikes","Venita Daniel"
1226,"2017-11-04","Kiana Rivera","Richmond Hill","Trek Silque SLR 8 Women's - 2017","Road Bikes","Trek",1,6499.99,0.07,"Baldwin Bikes","Venita Daniel"
1226,"2017-11-04","Kiana Rivera","Richmond Hill","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Trek",1,2299.99,0.10,"Baldwin Bikes","Venita Daniel"
1227,"2017-11-04","Sharie Whitaker","Merrick","Trek Precaliber 16 Girls - 2017","Children Bicycles","Trek",2,209.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1227,"2017-11-04","Sharie Whitaker","Merrick","Haro SR 1.1 - 2017","Mountain Bikes","Haro",1,539.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1227,"2017-11-04","Sharie Whitaker","Merrick","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",1,599.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1227,"2017-11-04","Sharie Whitaker","Merrick","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Trek",1,1799.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1227,"2017-11-04","Sharie Whitaker","Merrick","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Trek",2,2299.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1228,"2017-11-04","Bettye Espinoza","Oswego","Haro Shredder 20 - 2017","Children Bicycles","Haro",1,209.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1228,"2017-11-04","Bettye Espinoza","Oswego","Trek Domane S 6 - 2017","Road Bikes","Trek",2,2699.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1228,"2017-11-04","Bettye Espinoza","Oswego","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Electra",2,599.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1229,"2017-11-05","Arvilla Osborn","Upland","Surly Troll Frameset - 2017","Mountain Bikes","Surly",2,832.99,0.07,"Santa Cruz Bikes","Genna Serrano"
1229,"2017-11-05","Arvilla Osborn","Upland","Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Trek",2,4999.99,0.10,"Santa Cruz Bikes","Genna Serrano"
1230,"2017-11-05","Lynda Newman","Saratoga Springs","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Trek",2,469.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1230,"2017-11-05","Lynda Newman","Saratoga Springs","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Haro",2,549.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1231,"2017-11-05","Myrtle Gardner","Farmingdale","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Electra",2,599.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1231,"2017-11-05","Myrtle Gardner","Farmingdale","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Electra",1,659.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1232,"2017-11-06","Stacie Sims","Oakland","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Trek",2,2899.99,0.07,"Santa Cruz Bikes","Genna Serrano"
1232,"2017-11-06","Stacie Sims","Oakland","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Sun Bicycles",2,470.99,0.05,"Santa Cruz Bikes","Genna Serrano"
1232,"2017-11-06","Stacie Sims","Oakland","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Surly",2,469.99,0.20,"Santa Cruz Bikes","Genna Serrano"
1233,"2017-11-06","Efren Oliver","Nanuet","Trek Precaliber 12 Boys - 2017","Children Bicycles","Trek",2,189.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1233,"2017-11-06","Efren Oliver","Nanuet","Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Trek",2,4999.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1233,"2017-11-06","Efren Oliver","Nanuet","Trek Domane S 6 - 2017","Road Bikes","Trek",1,2699.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1234,"2017-11-07","Lizzette Stein","Orchard Park","Trek Domane SLR 6 Disc - 2017","Road Bikes","Trek",2,5499.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1234,"2017-11-07","Lizzette Stein","Orchard Park","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles",2,416.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1235,"2017-11-07","Priscilla Wilkins","Albany","Trek Slash 8 27.5 - 2016","Mountain Bikes","Trek",1,3999.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1236,"2017-11-08","Natosha Rowland","Ballston Spa","Sun Bicycles ElectroLite - 2017","Electric Bikes","Sun Bicycles",1,1559.99,0.07,"Baldwin Bikes","Venita Daniel"
1236,"2017-11-08","Natosha Rowland","Ballston Spa","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Trek",2,469.99,0.05,"Baldwin Bikes","Venita Daniel"
1236,"2017-11-08","Natosha Rowland","Ballston Spa","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Trek",1,349.99,0.10,"Baldwin Bikes","Venita Daniel"
1237,"2017-11-09","Kaley Blanchard","Palos Verdes Peninsula","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Electra",1,299.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1237,"2017-11-09","Kaley Blanchard","Palos Verdes Peninsula","Trek Precaliber 12 Boys - 2017","Children Bicycles","Trek",2,189.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1237,"2017-11-09","Kaley Blanchard","Palos Verdes Peninsula","Electra Girl's Hawaii 1 16"" - 2017","Children Bicycles","Electra",2,299.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
1237,"2017-11-09","Kaley Blanchard","Palos Verdes Peninsula","Trek Domane S 6 - 2017","Road Bikes","Trek",2,2699.99,0.07,"Santa Cruz Bikes","Mireya Copeland"
1237,"2017-11-09","Kaley Blanchard","Palos Verdes Peninsula","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Electra",1,499.99,0.07,"Santa Cruz Bikes","Mireya Copeland"
1238,"2017-11-09","Heather Chaney","Jamestown","Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Trek",1,4999.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1238,"2017-11-09","Heather Chaney","Jamestown","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Electra",1,269.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1238,"2017-11-09","Heather Chaney","Jamestown","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Electra",2,299.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1238,"2017-11-09","Heather Chaney","Jamestown","Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,339.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1239,"2017-11-09","Nakisha Clay","Port Washington","Electra Moto 1 - 2016","Cruisers Bicycles","Electra",2,529.99,0.20,"Baldwin Bikes","Venita Daniel"
1239,"2017-11-09","Nakisha Clay","Port Washington","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Trek",1,349.99,0.10,"Baldwin Bikes","Venita Daniel"
1239,"2017-11-09","Nakisha Clay","Port Washington","Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Trek",2,469.99,0.10,"Baldwin Bikes","Venita Daniel"
1239,"2017-11-09","Nakisha Clay","Port Washington","Surly Troll Frameset - 2017","Mountain Bikes","Surly",1,832.99,0.05,"Baldwin Bikes","Venita Daniel"
1240,"2017-11-10","Maira Long","Hicksville","Sun Bicycles Cruz 7 - 2017","Comfort Bicycles","Sun Bicycles",2,416.99,0.10,"Baldwin Bikes","Venita Daniel"
1240,"2017-11-10","Maira Long","Hicksville","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Electra",2,299.99,0.05,"Baldwin Bikes","Venita Daniel"
1240,"2017-11-10","Maira Long","Hicksville","Electra Moto 1 - 2016","Cruisers Bicycles","Electra",2,529.99,0.20,"Baldwin Bikes","Venita Daniel"
1240,"2017-11-10","Maira Long","Hicksville","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Electra",2,799.99,0.05,"Baldwin Bikes","Venita Daniel"
1240,"2017-11-10","Maira Long","Hicksville","Trek Emonda S 5 - 2017","Road Bikes","Trek",1,1999.99,0.05,"Baldwin Bikes","Venita Daniel"
1241,"2017-11-10","Mechelle Chan","Richmond Hill","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Electra",1,439.99,0.05,"Baldwin Bikes","Venita Daniel"
1241,"2017-11-10","Mechelle Chan","Richmond Hill","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles",2,416.99,0.05,"Baldwin Bikes","Venita Daniel"
1242,"2017-11-11","Rolanda Larsen","Woodhaven","Haro Shredder Pro 20 - 2017","Children Bicycles","Haro",1,249.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1242,"2017-11-11","Rolanda Larsen","Woodhaven","Surly Big Dummy Frameset - 2017","Mountain Bikes","Surly",1,999.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1242,"2017-11-11","Rolanda Larsen","Woodhaven","Surly Straggler - 2016","Cyclocross Bicycles","Surly",1,1549.00,0.07,"Baldwin Bikes","Marcelene Boyer"
1242,"2017-11-11","Rolanda Larsen","Woodhaven","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Electra",1,659.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1243,"2017-11-11","Jacalyn Barnett","Maspeth","Haro SR 1.1 - 2017","Mountain Bikes","Haro",1,539.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1244,"2017-11-12","Ami Mcmahon","Sunnyside","Haro SR 1.2 - 2017","Mountain Bikes","Haro",1,869.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1244,"2017-11-12","Ami Mcmahon","Sunnyside","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Haro",2,549.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1244,"2017-11-12","Ami Mcmahon","Sunnyside","Surly Wednesday Frameset - 2017","Mountain Bikes","Surly",1,469.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1244,"2017-11-12","Ami Mcmahon","Sunnyside","Haro Flightline One ST - 2017","Mountain Bikes","Haro",2,379.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1245,"2017-11-13","Junita Reese","Bay Shore","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Electra",1,269.99,0.10,"Baldwin Bikes","Venita Daniel"
1246,"2017-11-13","Sharyn Brewer","Hollis","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",2,647.99,0.20,"Baldwin Bikes","Venita Daniel"
1246,"2017-11-13","Sharyn Brewer","Hollis","Haro SR 1.3 - 2017","Mountain Bikes","Haro",1,1409.99,0.05,"Baldwin Bikes","Venita Daniel"
1246,"2017-11-13","Sharyn Brewer","Hollis","Haro SR 1.2 - 2017","Mountain Bikes","Haro",2,869.99,0.07,"Baldwin Bikes","Venita Daniel"
1247,"2017-11-16","Daisy Ward","Pomona","Electra Moto 1 - 2016","Cruisers Bicycles","Electra",2,529.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1247,"2017-11-16","Daisy Ward","Pomona","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Surly",2,2499.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
1247,"2017-11-16","Daisy Ward","Pomona","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",1,599.99,0.05,"Santa Cruz Bikes","Mireya Copeland"
1248,"2017-11-16","Lucile Manning","Campbell","Haro Shredder Pro 20 - 2017","Children Bicycles","Haro",2,249.99,0.05,"Santa Cruz Bikes","Genna Serrano"
1248,"2017-11-16","Lucile Manning","Campbell","Surly Wednesday Frameset - 2017","Mountain Bikes","Surly",2,469.99,0.10,"Santa Cruz Bikes","Genna Serrano"
1248,"2017-11-16","Lucile Manning","Campbell","Haro Shredder 20 - 2017","Children Bicycles","Haro",1,209.99,0.10,"Santa Cruz Bikes","Genna Serrano"
1248,"2017-11-16","Lucile Manning","Campbell","Electra Townie Original 21D - 2016","Cruisers Bicycles","Electra",1,549.99,0.05,"Santa Cruz Bikes","Genna Serrano"
1249,"2017-11-17","Tajuana Rollins","Oswego","Trek Boone 7 - 2017","Cyclocross Bicycles","Trek",1,3499.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1249,"2017-11-17","Tajuana Rollins","Oswego","Sun Bicycles Streamway - 2017","Comfort Bicycles","Sun Bicycles",1,481.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1249,"2017-11-17","Tajuana Rollins","Oswego","Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Trek",1,4999.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1250,"2017-11-17","Marcene Curtis","Yonkers","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",2,647.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1250,"2017-11-17","Marcene Curtis","Yonkers","Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Sun Bicycles",2,250.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1250,"2017-11-17","Marcene Curtis","Yonkers","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Electra",2,599.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1250,"2017-11-17","Marcene Curtis","Yonkers","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Surly",2,469.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1251,"2017-11-17","Charmain Webster","Richardson","Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Trek",2,4999.99,0.10,"Rowlett Bikes","Layla Terrell"
1251,"2017-11-17","Charmain Webster","Richardson","Trek Domane SLR 6 Disc - 2017","Road Bikes","Trek",1,5499.99,0.07,"Rowlett Bikes","Layla Terrell"
1251,"2017-11-17","Charmain Webster","Richardson","Trek Slash 8 27.5 - 2016","Mountain Bikes","Trek",1,3999.99,0.07,"Rowlett Bikes","Layla Terrell"
1252,"2017-11-18","Ollie Zimmerman","Anaheim","Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles",1,402.99,0.20,"Santa Cruz Bikes","Genna Serrano"
1252,"2017-11-18","Ollie Zimmerman","Anaheim","Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Sun Bicycles",1,109.99,0.20,"Santa Cruz Bikes","Genna Serrano"
1252,"2017-11-18","Ollie Zimmerman","Anaheim","Trek Emonda S 5 - 2017","Road Bikes","Trek",2,1999.99,0.05,"Santa Cruz Bikes","Genna Serrano"
1253,"2017-11-18","Onita Johns","Elmont","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Electra",2,499.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1253,"2017-11-18","Onita Johns","Elmont","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Electra",1,269.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1253,"2017-11-18","Onita Johns","Elmont","Trek Precaliber 12 Girls - 2017","Children Bicycles","Trek",1,189.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1254,"2017-11-18","Treasa Dickerson","Rockville Centre","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",1,761.99,0.20,"Baldwin Bikes","Venita Daniel"
1254,"2017-11-18","Treasa Dickerson","Rockville Centre","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Trek",1,349.99,0.20,"Baldwin Bikes","Venita Daniel"
1255,"2017-11-19","Yan Trevino","Uniondale","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Trek",2,5299.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1255,"2017-11-19","Yan Trevino","Uniondale","Surly Ogre Frameset - 2017","Road Bikes","Surly",1,749.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1255,"2017-11-19","Yan Trevino","Uniondale","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Electra",2,269.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1255,"2017-11-19","Yan Trevino","Uniondale","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",2,599.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1255,"2017-11-19","Yan Trevino","Uniondale","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Electra",1,659.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1256,"2017-11-19","Everett Vega","Holbrook","Haro SR 1.1 - 2017","Mountain Bikes","Haro",2,539.99,0.20,"Baldwin Bikes","Marcelene Boyer"
