order_id,order_date,customer_name,customer_city,product_name,category_name,brand_name,quantity,list_price,discount,store_name,staff_name,final_revenue,order_year,order_month
1381,2018-02-05,Mathilda Pennington,New City,Trek Precaliber 20 Boy's - 2018,Children Bicycles,Trek,2,229.99,0.2,Baldwin Bikes,Venita Daniel,367.98400000000004,2018,2
1381,2018-02-05,Mathilda Pennington,New City,Electra Tiger Shark 3i - 2018,Cruisers Bicycles,Electra,2,899.99,0.1,Baldwin Bikes,Venita Daniel,1619.982,2018,2
1382,2018-02-06,Renay Atkins,Woodside,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,1,479.99,0.2,Baldwin Bikes,Marcelene Boyer,383.992,2018,2
1382,2018-02-06,Renay Atkins,Woodside,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,2,1099.99,0.05,Baldwin Bikes,Marcelene Boyer,2089.9809999999998,2018,2
1382,2018-02-06,Renay Atkins,Woodside,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Electra,1,959.99,0.1,Baldwin Bikes,Marcelene Boyer,863.991,2018,2
1382,2018-02-06,Renay Atkins,Woodside,Trek X-Caliber Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.07,Baldwin Bikes,Marcelene Boyer,1394.9906999999998,2018,2
1382,2018-02-06,Renay Atkins,Woodside,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Electra,1,749.99,0.2,Baldwin Bikes,Marcelene Boyer,599.9920000000001,2018,2
1383,2018-02-07,Joaquin Hawkins,Anaheim,Trek XM700+ Lowstep - 2018,Electric Bikes,Trek,2,3499.99,0.2,Santa Cruz Bikes,Genna Serrano,5599.984,2018,2
1383,2018-02-07,Joaquin Hawkins,Anaheim,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.05,Santa Cruz Bikes,Genna Serrano,659.281,2018,2
1384,2018-02-08,Elmira Levy,Spring Valley,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,1,469.99,0.07,Baldwin Bikes,Venita Daniel,437.09069999999997,2018,2
1384,2018-02-08,Elmira Levy,Spring Valley,Trek Fuel EX 8 29 XT - 2018,Mountain Bikes,Trek,2,3199.99,0.1,Baldwin Bikes,Venita Daniel,5759.982,2018,2
1384,2018-02-08,Elmira Levy,Spring Valley,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,1,209.99,0.1,Baldwin Bikes,Venita Daniel,188.991,2018,2
1384,2018-02-08,Elmira Levy,Spring Valley,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,1,349.99,0.05,Baldwin Bikes,Venita Daniel,332.4905,2018,2
1385,2018-02-08,Lynwood Jackson,Longview,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.05,Rowlett Bikes,Layla Terrell,1044.981,2018,2
1385,2018-02-08,Lynwood Jackson,Longview,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,1,1799.99,0.07,Rowlett Bikes,Layla Terrell,1673.9906999999998,2018,2
1385,2018-02-08,Lynwood Jackson,Longview,Trek Stache 5 - 2017,Mountain Bikes,Trek,2,1499.99,0.1,Rowlett Bikes,Layla Terrell,2699.982,2018,2
1385,2018-02-08,Lynwood Jackson,Longview,Trek X-Caliber Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.05,Rowlett Bikes,Layla Terrell,1424.9904999999999,2018,2
1386,2018-02-09,Dung Reid,Canyon Country,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Children Bicycles,Electra,1,369.99,0.2,Santa Cruz Bikes,Mireya Copeland,295.992,2018,2
1386,2018-02-09,Dung Reid,Canyon Country,Trek MT 201 - 2018,Children Bicycles,Trek,1,249.99,0.1,Santa Cruz Bikes,Mireya Copeland,224.991,2018,2
1386,2018-02-09,Dung Reid,Canyon Country,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Comfort Bicycles,Electra,1,899.99,0.1,Santa Cruz Bikes,Mireya Copeland,809.991,2018,2
1386,2018-02-09,Dung Reid,Canyon Country,Trek Emonda SL 7 - 2018,Road Bikes,Trek,1,4499.99,0.07,Santa Cruz Bikes,Mireya Copeland,4184.990699999999,2018,2
1387,2018-02-09,Deshawn Mendoza,Monsey,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.1,Baldwin Bikes,Venita Daniel,404.99100000000004,2018,2
1388,2018-02-09,Jeniffer Slater,Schenectady,Electra Townie Commute Go! - 2018,Cruisers Bicycles,Electra,1,2999.99,0.1,Baldwin Bikes,Venita Daniel,2699.991,2018,2
1389,2018-02-11,Celestine Jacobs,Massapequa,Haro Downtown 16 - 2017,Children Bicycles,Haro,2,329.99,0.1,Baldwin Bikes,Venita Daniel,593.9820000000001,2018,2
1389,2018-02-11,Celestine Jacobs,Massapequa,Trek Domane SL 6 - 2018,Road Bikes,Trek,2,3199.99,0.05,Baldwin Bikes,Venita Daniel,6079.980999999999,2018,2
1389,2018-02-11,Celestine Jacobs,Massapequa,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles,Electra,1,319.99,0.07,Baldwin Bikes,Venita Daniel,297.59069999999997,2018,2
1390,2018-02-12,Tenisha Lyons,Amityville,Haro Shift R3 - 2017,Mountain Bikes,Haro,2,1469.99,0.05,Baldwin Bikes,Venita Daniel,2792.9809999999998,2018,2
1390,2018-02-12,Tenisha Lyons,Amityville,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,2,999.99,0.05,Baldwin Bikes,Venita Daniel,1899.981,2018,2
1390,2018-02-12,Tenisha Lyons,Amityville,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Comfort Bicycles,Electra,1,899.99,0.1,Baldwin Bikes,Venita Daniel,809.991,2018,2
1390,2018-02-12,Tenisha Lyons,Amityville,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,1,481.99,0.05,Baldwin Bikes,Venita Daniel,457.8905,2018,2
1390,2018-02-12,Tenisha Lyons,Amityville,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,2,1799.99,0.1,Baldwin Bikes,Venita Daniel,3239.982,2018,2
1391,2018-02-13,Hortencia O'neil,Rockville Centre,Electra Cruiser Lux 3i - 2018,Cruisers Bicycles,Electra,2,529.99,0.07,Baldwin Bikes,Venita Daniel,985.7814,2018,2
1391,2018-02-13,Hortencia O'neil,Rockville Centre,"Electra Treasure 1 20"" - 2018",Children Bicycles,Electra,2,319.99,0.2,Baldwin Bikes,Venita Daniel,511.98400000000004,2018,2
1391,2018-02-13,Hortencia O'neil,Rockville Centre,Trek Precaliber 24 21-speed Boy's - 2018,Children Bicycles,Trek,1,369.99,0.2,Baldwin Bikes,Venita Daniel,295.992,2018,2
1392,2018-02-13,Kenyetta Mason,Flushing,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,2,189.99,0.2,Baldwin Bikes,Marcelene Boyer,303.98400000000004,2018,2
1392,2018-02-13,Kenyetta Mason,Flushing,Electra Townie Commute 27D Ladies - 2018,Cruisers Bicycles,Electra,2,899.99,0.05,Baldwin Bikes,Marcelene Boyer,1709.981,2018,2
1393,2018-02-14,Tena Huber,Newburgh,Haro Shredder 20 - 2017,Children Bicycles,Haro,1,209.99,0.07,Baldwin Bikes,Venita Daniel,195.2907,2018,2
1393,2018-02-14,Tena Huber,Newburgh,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.07,Baldwin Bikes,Venita Daniel,613.7907,2018,2
1393,2018-02-14,Tena Huber,Newburgh,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,2,5299.99,0.05,Baldwin Bikes,Venita Daniel,10069.981,2018,2
1393,2018-02-14,Tena Huber,Newburgh,Trek Kickster - 2018,Children Bicycles,Trek,2,159.99,0.05,Baldwin Bikes,Venita Daniel,303.981,2018,2
1394,2018-02-14,Erik Leblanc,Sugar Land,Trek 1120 - 2018,Road Bikes,Trek,2,2499.99,0.05,Rowlett Bikes,Kali Vargas,4749.981,2018,2
1395,2018-02-15,Zora Ford,Sacramento,Trek Super Commuter+ 7 - 2018,Electric Bikes,Trek,1,3599.99,0.2,Santa Cruz Bikes,Genna Serrano,2879.992,2018,2
1395,2018-02-15,Zora Ford,Sacramento,Trek Emonda S 4 - 2017,Road Bikes,Trek,2,1499.99,0.1,Santa Cruz Bikes,Genna Serrano,2699.982,2018,2
1395,2018-02-15,Zora Ford,Sacramento,Trek Domane AL 3 Women's - 2018,Road Bikes,Trek,2,919.99,0.2,Santa Cruz Bikes,Genna Serrano,1471.9840000000002,2018,2
1395,2018-02-15,Zora Ford,Sacramento,Electra Townie Original 21D EQ - 2017/2018,Cruisers Bicycles,Electra,1,679.99,0.1,Santa Cruz Bikes,Genna Serrano,611.991,2018,2
1396,2018-02-15,Lara Guy,Ronkonkoma,Trek Emonda S 5 - 2017,Road Bikes,Trek,1,1999.99,0.05,Baldwin Bikes,Venita Daniel,1899.9904999999999,2018,2
1396,2018-02-15,Lara Guy,Ronkonkoma,Trek Domane SL 5 - 2018,Road Bikes,Trek,1,2199.99,0.2,Baldwin Bikes,Venita Daniel,1759.992,2018,2
1397,2018-02-15,James Robles,North Tonawanda,Surly Pack Rat Frameset - 2018,Mountain Bikes,Surly,2,469.99,0.1,Baldwin Bikes,Marcelene Boyer,845.9820000000001,2018,2
1397,2018-02-15,James Robles,North Tonawanda,Trek Remedy 7 27.5 - 2018,Mountain Bikes,Trek,1,2999.99,0.07,Baldwin Bikes,Marcelene Boyer,2789.9907,2018,2
1397,2018-02-15,James Robles,North Tonawanda,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.05,Baldwin Bikes,Marcelene Boyer,3799.9904999999994,2018,2
1397,2018-02-15,James Robles,North Tonawanda,Electra White Water 3i - 2018,Cruisers Bicycles,Electra,1,749.99,0.05,Baldwin Bikes,Marcelene Boyer,712.4905,2018,2
1397,2018-02-15,James Robles,North Tonawanda,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,2,647.99,0.1,Baldwin Bikes,Marcelene Boyer,1166.382,2018,2
1398,2018-02-16,Desire Mcgowan,Bakersfield,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.05,Santa Cruz Bikes,Genna Serrano,792.281,2018,2
1398,2018-02-16,Desire Mcgowan,Bakersfield,Surly Ogre Frameset - 2017,Road Bikes,Surly,1,749.99,0.2,Santa Cruz Bikes,Genna Serrano,599.9920000000001,2018,2
1399,2018-02-16,Stefany Potter,Saratoga Springs,Surly Straggler - 2018,Cyclocross Bicycles,Surly,2,1549.0,0.2,Baldwin Bikes,Marcelene Boyer,2478.4,2018,2
1399,2018-02-16,Stefany Potter,Saratoga Springs,Electra Cruiser Lux 7D - 2018,Cruisers Bicycles,Electra,1,479.99,0.05,Baldwin Bikes,Marcelene Boyer,455.9905,2018,2
1399,2018-02-16,Stefany Potter,Saratoga Springs,Surly Pack Rat Frameset - 2018,Mountain Bikes,Surly,2,469.99,0.07,Baldwin Bikes,Marcelene Boyer,874.1813999999999,2018,2
1399,2018-02-16,Stefany Potter,Saratoga Springs,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,1,2499.99,0.05,Baldwin Bikes,Marcelene Boyer,2374.9905,2018,2
1400,2018-02-17,Louis Powell,Staten Island,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.2,Baldwin Bikes,Marcelene Boyer,879.984,2018,2
1400,2018-02-17,Louis Powell,Staten Island,Electra Straight 8 3i - 2018,Cruisers Bicycles,Electra,2,909.99,0.2,Baldwin Bikes,Marcelene Boyer,1455.9840000000002,2018,2
1400,2018-02-17,Louis Powell,Staten Island,Trek Precaliber 20 Girl's - 2018,Children Bicycles,Trek,1,229.99,0.1,Baldwin Bikes,Marcelene Boyer,206.991,2018,2
1400,2018-02-17,Louis Powell,Staten Island,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,1,209.99,0.07,Baldwin Bikes,Marcelene Boyer,195.2907,2018,2
1401,2018-02-18,Linnie Branch,Plattsburgh,Trek 820 - 2018,Mountain Bikes,Trek,1,379.99,0.07,Baldwin Bikes,Venita Daniel,353.3907,2018,2
1401,2018-02-18,Linnie Branch,Plattsburgh,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,1,429.99,0.05,Baldwin Bikes,Venita Daniel,408.4905,2018,2
1401,2018-02-18,Linnie Branch,Plattsburgh,Electra Townie Balloon 3i EQ - 2017/2018,Cruisers Bicycles,Electra,2,749.99,0.2,Baldwin Bikes,Venita Daniel,1199.9840000000002,2018,2
1402,2018-02-19,Earlean Pena,Rome,Trek Lift+ Lowstep - 2018,Electric Bikes,Trek,2,2799.99,0.2,Baldwin Bikes,Marcelene Boyer,4479.9839999999995,2018,2
1402,2018-02-19,Earlean Pena,Rome,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2,2499.99,0.05,Baldwin Bikes,Marcelene Boyer,4749.981,2018,2
1402,2018-02-19,Earlean Pena,Rome,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,1,4999.99,0.05,Baldwin Bikes,Marcelene Boyer,4749.9905,2018,2
1402,2018-02-19,Earlean Pena,Rome,Trek Precaliber 20 6-speed Girl's - 2018,Children Bicycles,Trek,1,289.99,0.07,Baldwin Bikes,Marcelene Boyer,269.6907,2018,2
1403,2018-02-21,Cassandra Nichols,Hicksville,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,2,209.99,0.1,Baldwin Bikes,Venita Daniel,377.982,2018,2
1404,2018-02-23,Bella Perez,Duarte,Trek 820 - 2018,Mountain Bikes,Trek,2,379.99,0.05,Santa Cruz Bikes,Genna Serrano,721.981,2018,2
1404,2018-02-23,Bella Perez,Duarte,Electra Cruiser 1 Ladies' - 2018,Cruisers Bicycles,Electra,1,269.99,0.1,Santa Cruz Bikes,Genna Serrano,242.991,2018,2
1404,2018-02-23,Bella Perez,Duarte,Trek Lift+ - 2018,Electric Bikes,Trek,2,2799.99,0.2,Santa Cruz Bikes,Genna Serrano,4479.9839999999995,2018,2
1405,2018-02-25,Kellie Franco,Commack,Trek Emonda SL 6 Disc - 2018,Road Bikes,Trek,2,2999.99,0.1,Baldwin Bikes,Marcelene Boyer,5399.982,2018,2
1406,2018-02-25,Parthenia Figueroa,Mahopac,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,2,429.99,0.05,Baldwin Bikes,Venita Daniel,816.981,2018,2
1406,2018-02-25,Parthenia Figueroa,Mahopac,Trek Marlin 5 - 2018,Mountain Bikes,Trek,1,489.99,0.1,Baldwin Bikes,Venita Daniel,440.99100000000004,2018,2
1407,2018-02-26,Georgetta Hardin,Canandaigua,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,1,799.99,0.05,Baldwin Bikes,Marcelene Boyer,759.9905,2018,2
1407,2018-02-26,Georgetta Hardin,Canandaigua,Surly Troll Frameset - 2017,Mountain Bikes,Surly,2,832.99,0.1,Baldwin Bikes,Marcelene Boyer,1499.382,2018,2
1407,2018-02-26,Georgetta Hardin,Canandaigua,Trek Superfly 20 - 2018,Children Bicycles,Trek,1,399.99,0.1,Baldwin Bikes,Marcelene Boyer,359.99100000000004,2018,2
1407,2018-02-26,Georgetta Hardin,Canandaigua,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,1,832.99,0.2,Baldwin Bikes,Marcelene Boyer,666.392,2018,2
1408,2018-02-26,Katherin Clark,Pittsford,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Baldwin Bikes,Marcelene Boyer,479.98400000000004,2018,2
1408,2018-02-26,Katherin Clark,Pittsford,Trek Domane AL 2 Women's - 2018,Road Bikes,Trek,1,749.99,0.2,Baldwin Bikes,Marcelene Boyer,599.9920000000001,2018,2
1408,2018-02-26,Katherin Clark,Pittsford,Trek Marlin 6 - 2018,Mountain Bikes,Trek,1,579.99,0.07,Baldwin Bikes,Marcelene Boyer,539.3906999999999,2018,2
1408,2018-02-26,Katherin Clark,Pittsford,Heller Shagamaw GX1 - 2018,Mountain Bikes,Heller,2,2599.0,0.2,Baldwin Bikes,Marcelene Boyer,4158.400000000001,2018,2
1409,2018-02-26,Tobie Little,Victoria,Electra Townie Balloon 7i EQ - 2018,Comfort Bicycles,Electra,2,899.99,0.07,Rowlett Bikes,Kali Vargas,1673.9814,2018,2
1409,2018-02-26,Tobie Little,Victoria,Trek CrossRip 2 - 2018,Road Bikes,Trek,1,1299.99,0.07,Rowlett Bikes,Kali Vargas,1208.9906999999998,2018,2
1409,2018-02-26,Tobie Little,Victoria,Trek Domane SL 6 - 2018,Road Bikes,Trek,2,3199.99,0.05,Rowlett Bikes,Kali Vargas,6079.980999999999,2018,2
1409,2018-02-26,Tobie Little,Victoria,Strider Strider 20 Sport - 2018,Children Bicycles,Strider,1,289.99,0.05,Rowlett Bikes,Kali Vargas,275.4905,2018,2
1409,2018-02-26,Tobie Little,Victoria,Electra Cruiser 1 Tall - 2016/2018,Cruisers Bicycles,Electra,1,269.99,0.1,Rowlett Bikes,Kali Vargas,242.991,2018,2
1410,2018-02-27,Ruthanne Franco,Astoria,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,2,4999.99,0.1,Baldwin Bikes,Venita Daniel,8999.982,2018,2
1410,2018-02-27,Ruthanne Franco,Astoria,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,2,4999.99,0.2,Baldwin Bikes,Venita Daniel,7999.984,2018,2
1410,2018-02-27,Ruthanne Franco,Astoria,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,1,679.99,0.1,Baldwin Bikes,Venita Daniel,611.991,2018,2
1411,2018-03-01,Monica Sears,San Jose,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.1,Santa Cruz Bikes,Mireya Copeland,2699.991,2018,3
1411,2018-03-01,Monica Sears,San Jose,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles,Electra,2,749.99,0.2,Santa Cruz Bikes,Mireya Copeland,1199.9840000000002,2018,3
1412,2018-03-01,Diane Jones,Fresh Meadows,Trek Domane AL 3 Women's - 2018,Road Bikes,Trek,2,919.99,0.07,Baldwin Bikes,Venita Daniel,1711.1814,2018,3
1412,2018-03-01,Diane Jones,Fresh Meadows,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,1,5299.99,0.1,Baldwin Bikes,Venita Daniel,4769.991,2018,3
1412,2018-03-01,Diane Jones,Fresh Meadows,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.07,Baldwin Bikes,Venita Daniel,775.6014,2018,3
1413,2018-03-01,Lolita Mosley,Houston,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,2,279.99,0.05,Rowlett Bikes,Kali Vargas,531.981,2018,3
1414,2018-03-03,Tiny French,Plainview,Trek Emonda SL 6 Disc - 2018,Road Bikes,Trek,2,2999.99,0.1,Baldwin Bikes,Venita Daniel,5399.982,2018,3
1414,2018-03-03,Tiny French,Plainview,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Children Bicycles,Electra,2,369.99,0.05,Baldwin Bikes,Venita Daniel,702.981,2018,3
1415,2018-03-03,Carolann Russell,Glen Cove,Surly Wednesday - 2017,Mountain Bikes,Surly,2,1632.99,0.07,Baldwin Bikes,Venita Daniel,3037.3614,2018,3
1415,2018-03-03,Carolann Russell,Glen Cove,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.05,Baldwin Bikes,Venita Daniel,407.54999999999995,2018,3
1415,2018-03-03,Carolann Russell,Glen Cove,Strider Sport 16 - 2018,Children Bicycles,Strider,2,249.99,0.1,Baldwin Bikes,Venita Daniel,449.982,2018,3
1415,2018-03-03,Carolann Russell,Glen Cove,Electra Townie Original 3i EQ - 2017/2018,Cruisers Bicycles,Electra,1,659.99,0.05,Baldwin Bikes,Venita Daniel,626.9905,2018,3
1416,2018-03-03,Cinthia Poole,Lake Jackson,Trek XM700+ - 2018,Electric Bikes,Trek,1,3499.99,0.2,Rowlett Bikes,Kali Vargas,2799.992,2018,3
1416,2018-03-03,Cinthia Poole,Lake Jackson,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles,Electra,2,699.99,0.1,Rowlett Bikes,Kali Vargas,1259.982,2018,3
1416,2018-03-03,Cinthia Poole,Lake Jackson,Haro Shredder 20 - 2017,Children Bicycles,Haro,2,209.99,0.05,Rowlett Bikes,Kali Vargas,398.981,2018,3
1417,2018-03-04,Rayford Simon,Mountain View,Electra Moto 3i - 2018,Cruisers Bicycles,Electra,2,639.99,0.2,Santa Cruz Bikes,Mireya Copeland,1023.984,2018,3
1418,2018-03-04,Bev Chang,Ithaca,Trek Fuel EX 7 29 - 2018,Mountain Bikes,Trek,2,2499.99,0.2,Baldwin Bikes,Marcelene Boyer,3999.984,2018,3
1418,2018-03-04,Bev Chang,Ithaca,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,2,679.99,0.05,Baldwin Bikes,Marcelene Boyer,1291.981,2018,3
1419,2018-03-04,Lavern Orr,Webster,Surly Krampus - 2018,Mountain Bikes,Surly,1,1499.0,0.07,Baldwin Bikes,Marcelene Boyer,1394.07,2018,3
1419,2018-03-04,Lavern Orr,Webster,Electra Koa 3i Ladies' - 2018,Cruisers Bicycles,Electra,2,899.99,0.2,Baldwin Bikes,Marcelene Boyer,1439.9840000000002,2018,3
1419,2018-03-04,Lavern Orr,Webster,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Electra,1,899.99,0.1,Baldwin Bikes,Marcelene Boyer,809.991,2018,3
1420,2018-03-04,Erna Sloan,Howard Beach,Trek Verve+ Lowstep - 2018,Electric Bikes,Trek,1,2299.99,0.2,Baldwin Bikes,Venita Daniel,1839.992,2018,3
1420,2018-03-04,Erna Sloan,Howard Beach,Trek XM700+ - 2018,Electric Bikes,Trek,2,3499.99,0.1,Baldwin Bikes,Venita Daniel,6299.982,2018,3
1420,2018-03-04,Erna Sloan,Howard Beach,Surly ECR 27.5 - 2018,Mountain Bikes,Surly,1,1899.0,0.1,Baldwin Bikes,Venita Daniel,1709.1000000000001,2018,3
1421,2018-03-05,Sheree Blanchard,Queensbury,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles,Electra,2,279.99,0.05,Baldwin Bikes,Venita Daniel,531.981,2018,3
1422,2018-03-05,Jonell Rivas,Amarillo,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,2,761.99,0.07,Rowlett Bikes,Kali Vargas,1417.3013999999998,2018,3
1422,2018-03-05,Jonell Rivas,Amarillo,Trek Domane AL 3 Women's - 2018,Road Bikes,Trek,2,919.99,0.2,Rowlett Bikes,Kali Vargas,1471.9840000000002,2018,3
1422,2018-03-05,Jonell Rivas,Amarillo,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,1,679.99,0.05,Rowlett Bikes,Kali Vargas,645.9905,2018,3
1423,2018-03-06,Selene Vega,Campbell,Electra White Water 3i - 2018,Cruisers Bicycles,Electra,1,749.99,0.2,Santa Cruz Bikes,Mireya Copeland,599.9920000000001,2018,3
1423,2018-03-06,Selene Vega,Campbell,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,1,416.99,0.1,Santa Cruz Bikes,Mireya Copeland,375.291,2018,3
1423,2018-03-06,Selene Vega,Campbell,Electra Townie Original 1 - 2018,Comfort Bicycles,Electra,1,449.99,0.2,Santa Cruz Bikes,Mireya Copeland,359.992,2018,3
1423,2018-03-06,Selene Vega,Campbell,Trek Marlin 5 - 2018,Mountain Bikes,Trek,2,489.99,0.2,Santa Cruz Bikes,Mireya Copeland,783.984,2018,3
1424,2018-03-07,Ester Acevedo,San Lorenzo,Trek Remedy 9.8 27.5 - 2018,Mountain Bikes,Trek,2,4999.99,0.2,Santa Cruz Bikes,Mireya Copeland,7999.984,2018,3
1425,2018-03-07,Lavina Dejesus,Newburgh,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles,Electra,2,319.99,0.05,Baldwin Bikes,Marcelene Boyer,607.981,2018,3
1425,2018-03-07,Lavina Dejesus,Newburgh,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,1,89.99,0.07,Baldwin Bikes,Marcelene Boyer,83.69069999999999,2018,3
1425,2018-03-07,Lavina Dejesus,Newburgh,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,1,209.99,0.07,Baldwin Bikes,Marcelene Boyer,195.2907,2018,3
1425,2018-03-07,Lavina Dejesus,Newburgh,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,2,3199.99,0.05,Baldwin Bikes,Marcelene Boyer,6079.980999999999,2018,3
1425,2018-03-07,Lavina Dejesus,Newburgh,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,2,1799.99,0.07,Baldwin Bikes,Marcelene Boyer,3347.9813999999997,2018,3
1426,2018-03-07,Emory O'connor,Rochester,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles,Electra,1,749.99,0.07,Baldwin Bikes,Marcelene Boyer,697.4907,2018,3
1426,2018-03-07,Emory O'connor,Rochester,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Marcelene Boyer,1139.981,2018,3
1426,2018-03-07,Emory O'connor,Rochester,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Children Bicycles,Electra,1,319.99,0.07,Baldwin Bikes,Marcelene Boyer,297.59069999999997,2018,3
1427,2018-03-07,Latoya Johns,Ballston Spa,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,2,429.99,0.07,Baldwin Bikes,Marcelene Boyer,799.7814,2018,3
1427,2018-03-07,Latoya Johns,Ballston Spa,Trek Remedy 7 27.5 - 2018,Mountain Bikes,Trek,1,2999.99,0.05,Baldwin Bikes,Marcelene Boyer,2849.9905,2018,3
1427,2018-03-07,Latoya Johns,Ballston Spa,Surly Straggler 650b - 2018,Road Bikes,Surly,2,1549.0,0.07,Baldwin Bikes,Marcelene Boyer,2881.14,2018,3
1428,2018-03-08,Addie Hahn,Franklin Square,Electra Super Moto 8i - 2018,Cruisers Bicycles,Electra,2,899.99,0.2,Baldwin Bikes,Venita Daniel,1439.9840000000002,2018,3
1428,2018-03-08,Addie Hahn,Franklin Square,Surly Big Fat Dummy Frameset - 2018,Mountain Bikes,Surly,1,469.99,0.07,Baldwin Bikes,Venita Daniel,437.09069999999997,2018,3
1428,2018-03-08,Addie Hahn,Franklin Square,Trek Neko+ - 2018,Electric Bikes,Trek,2,2799.99,0.07,Baldwin Bikes,Venita Daniel,5207.9814,2018,3
1428,2018-03-08,Addie Hahn,Franklin Square,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,1,2499.99,0.1,Baldwin Bikes,Venita Daniel,2249.991,2018,3
1428,2018-03-08,Addie Hahn,Franklin Square,Trek XM700+ - 2018,Electric Bikes,Trek,2,3499.99,0.2,Baldwin Bikes,Venita Daniel,5599.984,2018,3
1429,2018-03-08,Patria Harper,Astoria,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,2,659.99,0.2,Baldwin Bikes,Marcelene Boyer,1055.9840000000002,2018,3
